date,棉花滩水力发电,古田溪水力发电,宁德水力发电,池潭水力发电,金湖水力发电,华安水力发电,太禹水力发电,安砂水力发电,南平水力发电,沙县水力发电,高砂水力发电,万安溪水力发电,贡川水力发电,周宁能源水力发电,双口渡水力发电,丰海水力发电,西门水力发电,南靖水力发电,银河水力发电,合溪水力发电,金溪水力发电,华成水力发电,周宁抽蓄水力发电,福清风力发电,漳平风力发电,连江风力发电,安溪风力发电,宁化风力发电,泉惠风力发电,尤溪风力发电,连城风力发电,海坛海峡风力发电,厦门能源光伏发电,漳州光伏发电,沙县光伏发电,古田光伏发电,连城光伏发电,宁化光伏发电,宁德光伏发电,南平光伏发电,金湖光伏发电,漳平光伏发电,龙岩光伏发电,三明光伏光伏发电,福清光伏光伏发电,安溪光伏光伏发电,泰宁光伏发电,邵武光伏光伏发电,芗城光伏发电,尤溪光伏光伏发电,厦门智慧光伏发电,产业小计火力发电,产业小计水力发电,产业小计风力发电,产业小计光伏发电,产业小计合计,可门#1,可门#2,可门#3,可门#4,邵武#3,邵武#4,永安#7,永安#8,漳平#5,漳平#6,厦门#1,棉花滩#1,棉花滩#2,棉花滩#3,棉花滩#4,白沙#1,白沙#2,永福#1,永福#2,古田溪一级#7,古田溪一级#8,古田溪二级#1,古田溪二级#2,古田溪三级#1,古田溪三级#2,古田溪四级#1,古田溪四级#2,芹山#1,芹山#2,周宁#1,周宁#2,池潭#1,池潭#2,池潭#3,高唐#1,高唐#2,良浅#1,良浅#2,良浅#3,大言#1,大言#2,范厝#1,范厝#2,范厝#3,北溪#1,北溪#2,北溪#3,北溪#4,北溪#5,北溪#6,北溪#7,北溪#8,北溪#9,孔头#1,孔头#2,孔头#3,华安#1,华安#2,华安#3,华安#4,华安#5,华安#6,太禹#1,安砂#1,安砂#2,安砂#3,峡阳#1,峡阳#2,峡阳#3,照口#1,照口#2,照口#3,沙县#1,沙县#2,沙县#3,高砂#1,高砂#2,高砂#3,高砂#4,万安溪#1,万安溪#2,万安溪#3,贡川#1,贡川#2,后垄溪二级#1,后垄溪二级#2,双口渡#1,双口渡#2,丰海#1,丰海#2,西门#1,西门#2,南靖#1,南靖#2,南靖#3,银河#1,银河#2,合溪#1,合溪#2,金溪#1,华成#1,华成#2,龙湾抽蓄#1,龙湾抽蓄#2,龙湾抽蓄#3,龙湾抽蓄#4,牛头尾#1-20,鲤鱼山#21_36,鲤鱼山#37_44,青屿#45-51,赤礁#1_12,龙潭#13_25,大西岭,红尖山,风吹岭,白云岭,青洋#1_22,青洋#23_31,宁化一期,泉惠,珠峰,连城,泽朗#1_46,厦门创业人1.165MWp分布式光伏,福建华电厦门22.8MWP分布式光伏,华电厦门二期8MWp分布式光伏,晋江深沪光伏一期,晋江鞋坊城光伏,诏安一期,东山保税物流,福建华电漳州开发区福钢15MW分布式光伏,沙县工业园,沙县整区金沙园一期3.533MW分布式光伏,古田吉巷前垅一期,新罗龙州,宁化华侨经济开发区,宁化奔鹿园区,宁德时代产业园一期,宁德时代产业园二期,建瓯根艺园,将乐积善工业园区一期,将乐积善工业园区二期,漳平木竹制品孵化园,漳平工业园区一期,漳平工业园区二期,长汀工贸新城一期12.564MW分布式光伏,龙岩南方置业及美食城6.67MW分布式光伏,龙兴公路港物流园5.24MW 分布式光伏发电项目,三明金叶光伏发电项目,福清三锋光伏发电项目,福建华电泉州健为及中闽5MW分布式光伏项目,泰宁县大洋坪工业园一期,华电南平邵武城南3.4MW分布式光伏,福建华电武夷新区海源6MW分布式光伏,福建华电漳州三宝钢铁5.096MW分布式光伏,鑫友鹏纺织有限公司一期2MW分布式光伏,厦门集美后溪综合智慧能源项目屋顶光伏一期,total_pow_generation
2022-06-10,1738.31,548.4,575.1,455.326016,423.9800000000001,275.8533,230.95,305.122,154.98000000000002,92.75,92.66688,117.07,83.4,97.0,77.97,68.26,59.07,52.0,20.52,13.25,12.7599,0.0,283.02750000000003,80.19,117.71,7.91,107.15,30.55,10.21,70.2009,56.56,99.7543,8.08,5.311999999999999,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.3,5777.765596000003,580.2352000000001,23.093,10167.393795999997,0.0,1084.0,767.0,0.0,966.0,0.0,0.0,498.44,470.86,0.0,0.0,379.13,377.37,379.01,377.5,82.5,82.8,29.76,30.24,87.24,61.54,125.53,127.81,31.75,39.08,37.22,38.23,42.54,42.96,244.8,244.8,119.0344,119.296,216.995616,43.7,46.0,23.92,23.74,24.02,32.17,31.05,30.36,30.18,29.98,0.26,0.0,3.87,3.0,0.85,0.78,0.92,1.01,0.97,32.36,32.66,32.18,26.1297,25.8,25.35,25.65,87.6738,85.2498,230.95,50.4,52.0,202.722,25.87,16.3,17.21,31.86,31.94,31.8,33.57,32.39,26.79,22.35816,23.86206,24.87222,21.57444,38.83,39.02,39.22,42.03,41.37,48.44,48.56,38.76,39.21,34.34,33.92,28.85,30.22,19.51,27.68,4.81,10.1304,10.3896,8.04,5.21,12.7599,0.0,0.0,122.04675,160.98075,,,9.01,16.75,4.73,9.71,22.53,17.46,52.9,64.81,5.13,2.78,73.74,33.41,30.55,10.21,70.2009,56.56,99.7543,,4.08,1.36,1.73,0.91,2.5,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,3786.3
2022-06-11,1723.3299999999997,331.77,597.8399999999999,447.8,422.98,302.68,218.78,293.55,162.92000000000002,40.33,38.96,116.57,48.84,97.072,77.85,17.34,22.52,53.7912,20.91,15.06,12.93,1.67,444.787875,156.18099999999998,54.47,77.05,39.19,9.58,33.57,23.541,18.48,310.7178,6.99,4.892,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.3,5510.281074999997,722.7798,21.583,10052.943875,0.0,842.0,1183.0,0.0,814.0,0.0,0.0,499.4,459.9,0.0,0.0,375.1,373.59,374.85,373.59,83.1,83.1,30.0,30.0,0.0,0.22,45.66,100.34,43.82,41.4,50.15,50.18,41.4,41.64,237.6,277.2,117.82,116.35,213.63,44.4,45.62,24.04,23.9,24.22,33.33,31.33,29.58,29.35,29.14,0.18,0.0,3.9,2.96,0.83,0.78,0.92,0.97,0.86,32.29,32.45,31.93,32.7,32.79,31.92,30.99,88.38,85.9,218.78,48.72,49.84,194.99,22.08,22.75,23.92,32.28,32.37,29.52,15.21,14.4,10.72,9.52,10.62,10.57,8.25,38.86,38.81,38.9,24.6,24.24,48.611,48.461,38.64,39.21,8.68,8.66,10.9,11.62,20.538,28.458,4.7952,10.33,10.58,7.11,7.95,12.93,0.86,0.81,242.5815,202.206375,,,18.51,28.38,10.53,22.06,40.62,36.081,27.17,27.3,41.91,35.14,27.48,11.71,9.58,33.57,23.541,18.48,310.7178,,3.31,1.08,1.8,0.8,2.08,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,3798.3
2022-06-12,1695.45,542.12,522.06,457.76,423.24,289.64,221.63,275.338,183.62,0.0,0.0,117.29,52.56,96.46,77.19,0.0,0.0,49.36000000000001,19.8936,17.509999999999998,12.99,2.7,463.876875,27.26,131.74,11.76,85.67,84.56,2.64,70.6881,98.84,63.4389,4.13,4.192,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.2,5520.688475000002,576.597,18.023,9840.50847499999,0.0,824.0,1097.0,0.0,850.0,0.0,0.0,501.27,452.93,0.0,0.0,367.42,365.78,367.16,365.53,84.3,85.5,29.76,30.0,70.33,106.36,96.1,124.56,31.42,34.93,40.34,38.08,41.28,41.58,201.6,237.6,119.28,120.7,217.78,44.31,45.48,25.26,25.22,25.42,32.4,30.89,28.9,28.65,28.17,0.0,0.19,3.92,2.84,0.83,0.78,0.89,0.91,0.82,32.5,32.69,32.17,30.45,30.81,30.21,29.28,85.7,83.19,221.63,46.2,46.84,182.298,29.94,29.68,25.23,36.04,34.59,28.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07,38.81,39.41,26.85,25.71,48.2,48.26,38.4,38.79,0.0,0.0,0.0,0.0,18.92,25.81,4.63,9.8136,10.08,8.76,8.75,12.99,1.39,1.31,212.5305,251.346375,,,3.03,5.24,2.32,3.82,5.55,7.3,65.81,65.93,6.84,4.92,57.69,27.98,84.56,2.64,70.6881,98.84,63.4389,,1.83,0.65,1.06,0.59,1.38,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,3725.2
2022-06-13,1721.56,694.01,591.6,459.39,402.19000000000005,194.23,237.22,272.8,87.76,0.0,0.0,117.47,31.86,97.12,77.52,0.0,0.0,52.2792,19.57,5.51,13.28,1.17,447.78825,253.38,176.9,99.24,133.65,41.31,32.11,89.2332,96.6,355.0188,4.76,4.652,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.23,5524.32745,1277.442,19.113,10885.11245,0.0,884.0,1240.0,0.0,982.0,0.0,0.0,499.02,443.96,0.0,15.25,375.1,373.59,374.98,372.83,82.8,83.1,29.64,29.52,132.46,132.71,127.91,130.04,43.42,45.08,41.53,40.86,42.42,42.48,241.2,265.5,120.93,123.36,215.1,41.08,41.66,23.98,24.0,24.14,30.27,29.04,28.04,28.41,27.23,0.0,0.5,1.87,1.02,0.45,0.23,0.7,0.86,0.68,32.67,32.75,32.61,15.69,13.77,15.54,13.35,68.8,67.08,237.22,46.56,46.56,179.68,20.16,19.56,14.2,13.65,12.35,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,39.07,38.9,16.2,15.66,48.55,48.57,38.55,38.97,0.0,0.0,0.0,0.0,19.71,27.936,4.6332,9.66,9.91,2.75,2.76,13.28,0.6,0.57,103.99725,172.32075,171.47025,,32.49,45.0,17.08,29.26,67.76,61.79,80.0,96.9,57.27,41.97,92.42,41.23,41.31,32.11,89.2332,96.6,355.0188,,2.97,0.91,0.62,0.26,1.84,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4064.23
2022-06-14,1748.6339999999998,728.03,555.48,494.94000000000005,383.5100000000001,58.32,192.76,280.44,120.41,0.0,0.0,116.85000000000002,0.0,97.01,77.88,0.0,0.0,53.22239999999999,21.41,0.0,13.32,0.0,514.434375,205.64,82.72,21.13,96.22,4.99,24.84,32.6403,18.9,295.5775,5.6,4.436999999999999,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.4400000000005,5456.650775,782.6578,19.738,10747.486574999995,0.0,973.0,1336.0,0.0,1165.0,0.0,0.0,498.84,491.3,0.0,24.3,379.134,377.496,379.008,377.496,87.6,87.3,30.12,30.48,132.9,133.05,127.74,130.53,50.4,50.4,51.48,51.53,44.1,44.28,216.9,250.2,121.4,128.36,245.18,35.67,37.0,22.7,22.72,22.82,29.49,29.24,26.92,26.81,26.45,0.0,0.35,2.07,1.46,0.58,0.42,0.44,0.8,0.6,32.49,32.37,32.11,15.45,11.28,8.13,12.99,5.46,5.01,192.76,47.44,47.8,185.2,21.01,19.43,20.42,17.74,20.71,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45,39.38,39.02,0.0,0.0,48.38,48.63,38.7,39.18,0.0,0.0,0.0,0.0,21.186,28.188,3.8484,10.67,10.74,0.0,0.0,13.32,0.0,0.0,93.69675,159.7995,260.938125,,26.23,34.99,13.8,25.22,55.34,50.06,41.35,41.37,13.18,7.95,67.65,28.57,4.99,24.84,32.6403,18.9,295.5775,,2.91,1.07,0.93,0.69,1.625,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4488.4400000000005
2022-06-15,1712.082,724.21,598.02,484.647096,388.82,272.07,185.36,279.52,159.08999999999995,0.0,0.0,118.29,0.0,96.67,77.07,0.0,0.0,50.904,20.6208,0.0,13.10002,0.0,466.87725,27.41,33.87,6.45,64.31,8.71,2.44,7.8309,7.7,33.1689,6.9,4.862,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.889999999999,5647.351165999999,191.88980000000004,21.463,10305.593966000011,0.0,1075.0,1248.0,0.0,1101.0,0.0,0.0,498.43,497.46,0.0,25.0,371.196,369.558,370.944,369.684,85.2,85.5,29.76,30.24,132.07,132.15,128.09,130.32,50.41,50.39,50.35,50.43,52.92,53.7,231.3,260.1,120.0296,126.0856,238.531896,37.53,38.02,23.16,22.98,23.38,28.13,26.74,27.15,27.04,26.42,0.0,0.17,3.78,2.88,0.87,0.78,0.91,0.95,0.93,33.36,31.93,31.71,29.37,29.13,28.95,28.26,81.36,75.0,185.36,47.0,47.6,184.92,26.54,24.59,25.41,27.9,25.89,28.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43,39.62,39.24,0.0,0.0,48.07,48.6,38.28,38.79,0.0,0.0,0.0,0.0,19.728,26.334,4.842,9.972,10.6488,0.0,0.0,13.10002,0.0,0.0,151.412625,155.547,159.917625,,3.8,6.15,2.17,2.72,7.25,5.32,18.2,15.67,2.37,4.08,44.98,19.33,8.71,2.44,7.8309,7.7,33.1689,,3.81,1.36,1.02,0.71,2.05,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4444.889999999999
2022-06-16,1740.3999999999996,714.25,603.48,476.8200000000001,299.3,271.52,224.44,279.382,140.03,28.790000000000003,12.12,102.63,9.93,96.57,76.83,10.561,16.12,52.59,19.3392,0.0,5.85,0.0,513.820125,17.779999999999998,99.57,27.92,122.280598,12.72,4.59,34.608,24.64,42.9174,4.26,4.292,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.95,5694.772324999998,387.025998,18.253,9973.001323000002,0.0,796.0,1224.0,0.0,879.0,0.0,0.0,497.03,451.82,0.0,25.1,379.01,377.5,378.88,377.37,84.0,84.6,29.52,29.52,127.4,127.68,128.05,130.28,50.4,50.46,49.98,50.0,55.38,55.8,244.8,247.5,120.09,127.02,229.71,24.03,23.68,19.48,18.84,21.04,18.77,17.37,21.93,21.73,20.39,0.0,0.12,3.06,2.24,0.57,0.52,0.56,0.66,0.57,27.82,28.1,27.82,29.13,30.27,29.67,27.6,79.17,75.68,224.44,47.36,47.24,184.782,17.5,23.06,23.78,25.6,24.82,25.27,10.65,10.2,7.94,3.16,3.01,3.02,2.93,34.2,34.13,34.3,5.1,4.83,47.99,48.58,38.25,38.58,10.561,0.0,7.82,8.3,21.08,27.9,3.61,9.3168,10.0224,0.0,0.0,5.85,0.0,0.0,197.339625,115.738875,200.741625,,2.69,7.1,1.75,3.48,1.22,1.54,51.25,48.32,12.5,15.42,85.216456,37.064142,12.72,4.59,34.608,24.64,42.9174,,2.13,0.8,0.78,0.55,1.48,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,3872.95
2022-06-17,1728.26,720.6800000000001,541.9200000000001,473.88,297.15000000000003,263.53,238.86,280.236,132.49,48.32,42.55,116.21,66.54,96.72,77.97,16.3886,38.64,50.3748,19.1232,0.0,11.86,0.0,586.70325,44.31,125.57,14.31,108.98,81.23,12.18,55.1796,101.08,0.0,8.12,5.802,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217.09,5848.40585,542.8396,23.623,10631.95845,0.0,803.0,1237.0,0.0,1217.0,0.0,0.0,480.86,453.98,0.0,25.25,375.1,373.59,374.98,373.59,84.9,86.1,30.0,30.0,130.3,130.31,127.85,130.24,50.49,50.51,50.4,50.58,55.86,55.86,230.4,199.8,119.94,128.77,225.17,20.54,20.1,21.14,21.22,22.34,22.44,21.05,20.91,20.39,19.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,29.22,28.8,28.83,29.46,28.56,26.88,77.66,72.14,238.86,47.68,47.36,185.196,23.1,22.66,22.89,23.83,23.74,16.27,20.59,19.63,8.1,10.37,10.76,10.99,10.43,38.66,38.74,38.81,34.2,32.34,48.06,48.66,38.76,39.21,16.3886,0.0,18.74,19.9,20.142,25.65,4.5828,9.216,9.9072,0.0,0.0,11.86,0.0,0.0,158.311125,190.74825,237.643875,,8.55,20.07,5.39,10.3,0.0,0.0,57.1,68.47,7.76,6.55,77.88,31.1,81.23,12.18,55.1796,101.08,42.9174,,4.54,1.55,1.26,0.77,2.99,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4217.09
2022-06-18,1731.15,718.2700000000001,407.64,469.89,188.61,271.82000000000005,150.05,290.79,0.9,27.13,45.83,116.67,73.11,97.29,77.31,17.0,32.96,53.56,19.62,6.76,12.25,0.0,570.236625,96.38,153.45,60.09,109.06,97.79,26.97,82.1415,105.14,322.7634,13.17,6.282,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.92,5378.846625000001,1053.7849,29.15300000000001,10734.704524999996,0.0,847.0,1217.0,0.0,1342.0,0.0,0.0,480.02,366.5,0.0,20.4,375.23,373.59,374.98,373.59,86.1,86.7,30.48,30.48,133.33,132.95,128.08,129.86,50.34,50.32,46.42,46.97,52.8,35.34,156.6,162.9,119.82,127.33,222.74,0.0,0.0,14.66,14.72,16.48,12.47,12.06,17.26,16.36,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,22.79,22.1,29.58,28.83,28.65,27.87,79.49,77.4,150.05,48.88,49.68,192.23,0.45,0.3,0.0,0.0,0.04,0.11,14.34,12.79,0.0,11.01,11.74,11.64,11.44,38.5,39.17,39.0,37.65,35.46,48.52,48.77,38.43,38.88,17.0,0.0,16.3,16.66,21.51,27.13,4.92,9.45,10.17,3.31,3.45,12.25,0.0,0.0,222.12225,138.844125,209.27025,,23.45,35.82,12.37,24.74,0.0,0.0,65.3,88.15,33.58,26.51,76.4,32.66,97.79,26.97,82.1415,105.14,322.7634,,7.6,2.6,1.67,1.3,3.47,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4272.92
2022-06-19,1728.87,725.3699999999999,709.5,480.82,311.95000000000005,284.86,162.47,312.176,34.32,81.5,109.62,116.52,90.03,97.14,78.03,49.74,56.21,53.0172,20.023200000000003,19.56,12.28,0.0,601.043625,91.83,119.7,77.91,88.23466,100.83,27.6,64.7871,106.26,230.0916,10.5,6.532,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.65,6135.050024999999,907.24336,26.733000000000004,11319.676385000008,0.0,897.0,1224.0,0.0,1311.0,0.0,0.0,478.96,326.54,0.0,13.15,375.23,373.59,374.98,373.59,85.2,85.8,30.24,30.24,132.99,132.91,127.66,130.05,50.39,50.44,50.45,50.48,60.6,60.3,294.3,294.3,120.1,127.37,233.35,21.65,22.4,21.36,21.52,22.14,24.09,23.15,22.49,21.81,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19,29.95,29.29,30.0,31.29,31.02,30.66,81.36,80.53,162.47,53.12,53.16,205.896,5.0,5.75,5.96,6.14,5.93,5.54,33.13,31.51,16.86,26.16,27.84,27.93,27.69,38.4,39.0,39.12,46.11,43.92,48.51,48.63,38.94,39.09,28.45,21.29,27.7,28.51,19.278,28.872,4.8672,9.7344,10.2888,9.62,9.94,12.28,0.0,0.0,195.591375,181.629,223.82325,,23.76,33.05,12.99,22.03,0.0,0.0,48.5,71.2,38.49,39.42,62.203358,26.031302,100.83,27.6,64.7871,106.26,230.0916,,5.08,1.8,2.37,1.25,3.72,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4250.65
2022-06-20,1726.82,726.06,672.9,439.273672,404.62,285.81,125.82,315.28,145.85,103.17,110.86,116.51000000000002,86.67,97.629,76.5,65.1878,54.790000000000006,54.018,20.556,19.46,12.3828,0.0,578.316375,120.93380000000002,124.57,63.95,103.91,99.55,33.69,77.0952,104.3,286.7411,13.34,7.952,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.769999999999,6238.483647000002,1014.7401,30.99300000000001,11901.986747000004,0.0,1242.0,1261.0,0.0,995.0,0.0,0.0,460.41,337.73,302.73,18.9,375.23,373.46,374.98,373.59,84.6,85.2,30.0,29.76,133.74,132.74,127.63,130.22,50.42,50.38,50.51,50.42,60.72,60.48,271.8,279.9,111.9728,92.9984,234.302472,43.9,45.09,23.6,23.5,23.88,30.01,31.12,28.16,27.49,27.37,0.0,0.0,0.58,0.42,0.17,0.14,0.28,0.52,0.52,32.74,32.7,32.43,30.96,30.51,30.51,30.0,82.08,81.75,125.82,53.92,54.36,207.0,14.87,24.78,25.05,27.83,27.52,25.8,35.5,34.92,32.75,26.56,28.01,28.27,28.02,38.59,38.9,39.02,43.92,42.75,48.844,48.785,38.13,38.37,32.8788,32.309,27.17,27.62,20.772,28.368,4.878,9.9504,10.6056,9.38,10.08,12.3828,0.0,0.0,173.5965,157.555125,247.16475,,33.8342,42.6604,13.7964,30.6428,0.0,0.0,52.52,72.05,31.71,32.24,73.35,30.56,99.55,33.69,77.0952,104.3,286.7411,,6.62,2.28,2.66,1.78,5.14,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4617.7699999999995
2022-06-21,1726.15,719.51,627.9,485.21,421.31,304.07,210.38,316.35,152.05,109.38,109.54,116.02,91.59,97.07,78.18,72.0401,60.12,53.226,21.39,19.43,12.27,0.0,605.8867499999999,63.65,125.82,45.010000000000005,81.28999999999999,94.0128,18.48,59.6547,101.5,171.3412,12.240000000000002,6.522,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4287.460000000001,6409.072850000002,760.7587,28.463000000000008,11485.754549999996,0.0,1126.0,865.0,0.0,1009.0,0.0,0.0,467.97,355.61,440.33,23.55,375.1,373.59,374.98,373.46,84.3,85.2,29.76,29.76,133.85,132.85,127.5,130.15,50.37,43.88,50.41,50.5,60.72,61.38,212.4,293.4,119.62,126.75,238.84,45.64,46.59,22.68,22.6,22.8,34.9,32.65,28.92,28.12,27.98,0.08,0.0,3.76,2.91,0.82,0.75,0.71,1.09,1.14,32.48,32.49,32.2,32.67,31.8,32.46,31.92,88.96,86.26,210.38,54.72,55.6,206.03,20.12,24.97,25.33,28.39,27.6,25.64,37.57,37.6,34.21,26.38,27.47,27.94,27.75,38.78,38.5,38.74,46.71,44.88,48.63,48.44,38.85,39.33,36.0744,35.9657,29.88,30.24,20.898,27.468,4.86,10.52,10.87,9.39,10.04,12.27,0.0,0.0,134.733375,284.1615,186.991875,,16.64,24.92,7.01,15.08,0.0,0.0,51.9,73.92,18.69,26.32,56.83,24.46,94.0128,18.48,59.6547,101.5,171.3412,,6.19,2.46,2.2,1.39,3.71,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4287.46
2022-06-22,1699.61,711.5600000000002,649.92,348.73,412.8799999999999,305.53,190.43,315.79200000000003,182.76,106.17,105.14,103.29,91.92,97.09,77.72999999999999,72.31,64.97,53.2,21.6288,20.14,12.2,0.0,599.1536249999999,114.45,86.35,55.31,69.00426,79.37,16.96,45.0828,75.46,230.8879,12.74,6.742,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333.64,6242.154425000001,772.8749600000001,29.183000000000007,11377.852385000002,0.0,947.0,1215.0,0.0,910.0,0.0,0.0,470.43,330.64,437.22,23.35,371.32,369.68,371.07,369.68,78.9,79.2,29.76,30.0,133.66,132.96,127.45,130.11,50.12,38.45,49.37,49.44,60.72,60.9,243.9,284.4,118.44,0.35,229.94,46.69,47.7,23.16,23.02,21.82,31.38,31.22,26.91,26.28,26.32,0.11,0.0,3.88,2.88,0.8,0.79,0.87,1.02,1.03,32.46,32.39,32.15,32.4,32.7,32.67,30.75,89.73,87.28,190.43,55.04,55.96,204.792,26.43,28.37,28.47,34.1,33.09,32.3,37.86,36.91,31.4,26.74,27.48,27.36,23.56,34.63,34.1,34.56,47.31,44.61,48.52,48.57,38.61,39.12,36.18,36.13,31.61,33.36,22.18,27.61,3.41,10.7568,10.872,9.63,10.51,12.2,0.0,0.0,201.403125,218.129625,179.620875,,20.5,31.4,9.76,20.41,15.86,16.52,36.96,49.39,26.19,29.12,47.526948,21.477312,79.37,16.96,45.0828,75.46,230.8879,,6.53,2.87,1.76,1.58,3.93,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4333.64
2022-06-23,1694.46,674.92,630.0600000000001,342.73,380.6,306.27,235.06,316.11,201.11,108.11,106.38,116.9,89.64,96.449,77.78999999999999,72.0,61.41,52.9776,21.48,20.14,11.93,0.0,578.9069999999999,149.27,59.27,81.39,56.47,60.24,27.76,46.9875,58.38,218.6813,19.75,8.092,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.9800000000005,6195.433599999999,758.4488,37.543000000000006,11204.405399999992,0.0,848.0,1217.0,0.0,861.0,0.0,0.0,478.96,325.13,460.14,22.75,367.29,366.53,367.54,366.66,83.7,83.7,29.28,29.76,131.98,131.88,127.95,129.98,41.68,31.82,35.23,44.4,69.72,69.84,239.4,251.1,1.72,119.72,221.29,41.93,41.98,21.56,22.22,22.34,28.22,27.9,24.67,25.4,24.56,0.04,0.0,3.93,2.85,0.76,0.78,0.91,0.99,0.87,29.9,29.84,28.95,33.24,32.31,32.79,30.6,89.87,87.46,235.06,55.2,56.12,204.79,30.41,30.32,30.1,37.96,37.24,35.08,38.24,34.7,35.17,25.9,26.06,26.2,28.22,39.07,38.93,38.9,45.42,44.22,48.264,48.185,38.64,39.15,36.01,35.99,30.55,30.86,20.97,27.198,4.8096,10.72,10.76,9.67,10.47,11.93,0.0,0.0,211.72725,208.348875,158.830875,,21.91,31.51,10.51,19.73,37.06,28.55,28.81,30.46,40.08,41.31,38.18,18.29,60.24,27.76,46.9875,58.38,218.6813,,10.01,3.99,3.53,2.22,5.28,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4212.98
